,id,M,A,stage,zscore,p.value,fdr
64,ORR1A2,0.465931439478827,15.2172956040724,8cell,44.6925962551478,0,0
65,B2_Mm2,0.227619362048472,17.2402667715118,8cell,44.1951369045084,0,0
66,ORR1A3-int,1.03343703893276,12.8484025330026,8cell,43.5694161027901,0,0
67,ORR1A1,0.775337660610909,13.6349984888608,8cell,42.9401355722055,0,0
68,MMVL30-int,1.05646719609702,12.7225697505047,8cell,42.6387790415374,0,0
69,MIR3,0.493578274636602,14.6532298487348,8cell,38.920979832802,0,0
70,IAPLTR2_Mm,0.978262243275409,12.665441911442,8cell,38.7080682174214,0,0
71,RLTR25A,1.09575532506785,12.3244615543491,8cell,38.5226894797092,0,0
72,ERVB4_1C-LTR_Mm,1.48144895474681,11.2982781323044,8cell,36.4917342272079,1.49975525774083e-291,9.94986883680299e-291
73,RLTR10-int,0.551885739546192,14.0985233616105,8cell,35.8972840641427,3.36782492727507e-282,2.20146791202025e-281
74,RLTR17,0.831477057163684,12.8954963905426,8cell,35.6319831884229,4.48044248231925e-278,2.90738201954877e-277
75,RMER10A,0.61156936392019,13.7590331136375,8cell,35.3593674328302,7.19747255077955e-274,4.63663267945146e-273
76,RLTR13B3,1.63291019952482,10.8996959542822,8cell,35.0322788638583,7.25894430532272e-269,4.64259099815244e-268
77,ERVB4_2-I_MM,1.05675117423608,11.9006331445184,8cell,32.0747743596968,9.91278176495455e-226,6.1197659646143e-225
78,ETnERV-int,0.752724355318105,12.7688662682895,8cell,30.8714012809494,2.89188285265245e-209,1.73708368649191e-208
79,RMER6B,1.03038264383382,11.8495633804793,8cell,30.7256191550143,2.5891597462293e-207,1.54480739221332e-206
80,ERVB7_2B-LTR_MM,1.3327453707894,11.1046897939167,8cell,30.698156603916,6.02340373689833e-207,3.56987061473508e-206
81,IAPLTR2a2_Mm,0.823519742841712,12.4915635651874,8cell,30.6787629368155,1.09292741946241e-206,6.43451970796081e-206
82,RMER10B,0.672925980025078,13.053658351482,8cell,30.4632355594063,8.00136370825498e-204,4.67974495831492e-203
83,MERV1_LTR,1.37611972138116,10.9688219661889,8cell,30.2390550606511,7.2671334622832e-201,4.19511795322712e-200
84,RLTR1D2_MM,1.59630606591717,10.4142061722393,8cell,28.9428011956927,3.4572846530598e-184,1.9330352557045e-183
85,RMER12B,0.842591267116362,12.2099450267095,8cell,28.469355205051,2.80724628912112e-178,1.54051972285721e-177
86,MIRc,0.315535855037079,15.0381169044776,8cell,28.4397805581656,6.51934978099819e-178,3.55564537135423e-177
87,RLTR23,0.832634257905626,12.1745706461791,8cell,27.7900197098747,5.7265260473661e-170,2.97712377550203e-169
88,ID,0.514275307228159,13.5303430395224,8cell,27.4664552389192,4.41923125300865e-166,2.28412592088645e-165
89,LTRIS3,1.89789920839857,9.73906090152842,8cell,27.2314267729616,2.75815243536839e-163,1.41733960407081e-162
90,ORR1A4-int,0.627540048493936,12.8578561785034,8cell,26.543782346114,3.02980302558872e-155,1.53913993699907e-154
91,RMER16B2,1.51815063480612,10.0954114877376,8cell,24.6463050767539,4.03161731926318e-134,1.92693967571235e-133
92,LTRIS_Mus,0.72473784767715,12.1888668672438,8cell,24.3090511925901,1.57263395007865e-130,7.39720413555515e-130
93,RLTR25B,0.569595246458208,12.8802927238948,8cell,24.2809962056389,3.11272747809494e-130,1.45642880422442e-129
94,RLTR41,0.800268346362828,11.7856841022541,8cell,23.3410590917195,1.69869255709398e-120,7.6269579962452e-120
95,RLTR48B,2.06448123593722,8.93341608635297,8cell,22.4048001420573,3.53375743310192e-111,1.54754204828946e-110
96,MMERGLN-int,0.442498052908749,13.2854041872185,8cell,21.7081882054348,1.71693429944959e-104,7.48213035397396e-104
97,IAPEY4_LTR,2.07993466014941,8.78576152854959,8cell,21.4464239525013,4.9313736520358e-102,2.11787013365209e-101
98,ERVB7_2-LTR_MM,1.12456708344628,10.4898821459881,8cell,20.9315426688869,2.76404898242871e-97,1.15363358937987e-96
99,LTRIS4,1.65223213384878,9.33586209190977,8cell,20.6147332746285,2.02434852223699e-94,8.25525612967285e-94
100,RLTR47_MM,3.10076303769101,7.50977364698304,8cell,20.5453985411183,8.46139978703587e-94,3.43478740213465e-93
101,IAPEY2_LTR,0.689200420441113,11.803838536883,8cell,20.2284980816318,5.49513578635192e-91,2.21048674844654e-90
102,RMER17B,0.309683294709468,13.884148860789,8cell,18.6993803564411,5.00833214898206e-78,1.94428265521618e-77
103,RLTR50A,2.1075611746236,8.33322296940741,8cell,18.5767510008129,4.95617380770764e-77,1.90737598054203e-76
104,RLTR5_Mm,0.978808555471845,10.4801784689676,8cell,18.1573695632513,1.12276984058491e-73,4.28387291107291e-73
105,RLTR13D3,0.908442752128231,10.6732990668792,8cell,18.0186960264599,1.38980792535743e-72,5.23533578662184e-72
106,L1M4b,0.582374721414538,11.9189305940992,8cell,17.7888617497138,8.62134428585893e-71,3.22032565971789e-70
107,LTRIS4B,1.99468580374586,8.32495084875062,8cell,17.531495372154,8.23743112026832e-69,3.05128177746606e-68
108,RLTR19B,1.27999228440403,9.5846126413991,8cell,17.4083063806251,7.13640375176784e-68,2.63247424702141e-67
109,RMER6BA,0.761813322841552,11.0682227369165,8cell,17.3270254672982,2.94153961252505e-67,1.08059037832015e-66
110,RLTR16C_MM,0.939074926847614,10.2473340559684,8cell,16.0696215373231,4.1662216811891e-58,1.49345607845851e-57
111,MuLV-int,0.678016387644365,11.1841716985642,8cell,16.0535245654751,5.4007985556483e-58,1.92823691404471e-57
112,RLTR13E,0.681368182457569,11.1089971842734,8cell,15.7179314345661,1.139847791566e-55,4.00523591581887e-55
113,RLTR1F_Mm,1.60765822070271,8.62890568296079,8cell,15.699617823765,1.52155932350591e-55,5.32545763227068e-55
114,RLTR16B_MM,0.682085149035057,11.0726663279125,8cell,15.5375654326527,1.93184021709164e-54,6.70861700388464e-54
115,RLTR1D,0.854598272316216,10.413474376411,8cell,15.4908857684187,3.9974481909191e-54,1.38277488004945e-53
116,MT2B1,0.268192172957526,13.6594244507497,8cell,14.9795362533888,9.99117482446197e-51,3.3644524314192e-50
117,RLTR9D2,1.12304503753342,9.51030010475353,8cell,14.8854035422411,4.10005163453579e-50,1.37028041470012e-49
118,RLTR28B,0.913097238034074,10.0401120960967,8cell,14.5421954739434,6.5459072807284e-48,2.15530058243242e-47
119,RLTR10E,1.01961216789686,9.66910159680948,8cell,14.2791294098257,2.95266984642819e-46,9.65045402012745e-46
120,RLTR46A2,2.11566840496369,7.56226261787253,8cell,14.2755901474684,3.10646876112102e-46,1.01159367349326e-45
121,RLTR19,0.550311917831296,11.4387162146283,8cell,14.231760721984,5.81977992245589e-46,1.8745595474867e-45
122,ORR1B1-int,0.304994095312056,13.1326953712179,8cell,14.1906932981626,1.04619282317576e-45,3.35763689459656e-45
123,RMER16A3,0.960084181222848,9.78199005821828,8cell,13.9819722362728,2.00844088718512e-44,6.37679981681275e-44
124,ERVB2_1A-I_MM,0.925297724574842,9.81599526555467,8cell,13.6351281634487,2.47555557769144e-42,7.74918629777354e-42
125,RMER6D,0.42082876619878,12.0585153138564,8cell,13.4916965311942,1.75026140386935e-41,5.40271662513839e-41
126,RLTR53B_Mm,1.29115549145549,8.77025701691069,8cell,13.2418910127888,5.02670328482883e-40,1.52516696935592e-39
127,RLTR44C,0.931756951974582,9.69325965404055,8cell,13.1584797978601,1.52115695194645e-39,4.59968887850475e-39
128,RLTR27,0.481984293341066,11.5870178581075,8cell,13.1222629242715,2.45493303485184e-39,7.39808633214674e-39
129,MLTR31C_MM,0.984017308598293,9.48835057975558,8cell,12.943814467821,2.5466418516408e-38,7.64852907469147e-38
130,RLTR34C_MM,0.730351818682635,10.3124682131932,8cell,12.7832719725799,2.03331994503954e-37,6.04555662588679e-37
131,RLTR6-int,0.208111885622185,13.8890567986158,8cell,12.587683467661,2.46810606501513e-36,7.26538507218029e-36
132,RLTR6C_Mm,1.47745664901716,8.18541180324038,8cell,12.37245971671,3.68365307482788e-35,1.07369428967934e-34
133,RMER4A,0.332699964074773,12.456696001589,8cell,12.2452153059593,1.78203539389842e-34,5.14360215966135e-34
134,RLTR41C,1.15674345323464,8.83574289075394,8cell,12.1357165214891,6.83094323803149e-34,1.95263940148231e-33
135,RLTR44E,1.07848948392316,8.93360618343699,8cell,11.7050874440864,1.20035429018093e-31,3.40931298393243e-31
136,MER92B,1.09478300222514,8.84719254765264,8cell,11.5313410923946,9.17039365509911e-31,2.57176023955303e-30
137,IAPLTR2b,0.398661646316571,11.6425763538942,8cell,11.0648238850101,1.85827550916546e-28,5.08309823891721e-28
138,MER50,4.07057415385364,4.86565951551253,8cell,10.7874931078757,3.94401372255308e-27,1.06249339374233e-26
139,IAPLTR2a,0.432562053717015,11.3334621860971,8cell,10.7858131180074,4.01675178456465e-27,1.07881943700241e-26
140,RLTR33,0.298937573675231,12.3357042325262,8cell,10.5505793869748,5.04848097099102e-26,1.35183722385874e-25
141,RLTR46,1.78243048167187,7.13353963283561,8cell,10.366427204339,3.52457076490625e-25,9.35326391045272e-25
142,RMER16B,1.20561881478316,8.24771673577858,8cell,10.3164276843781,5.939194350701e-25,1.57141183862297e-24
143,ERVB3_1-LTR_MM,0.974528430543873,8.79640369510807,8cell,10.0855958959295,6.39758139286646e-24,1.67277937007596e-23
144,RMER13A,0.299476481026007,12.1990838808779,8cell,10.080639867333,6.7286499684441e-24,1.75418469851812e-23
145,MIR,0.0881420057309013,15.6897865656242,8cell,9.96404746800784,2.18962657377608e-23,5.67515458917473e-23
146,LTR41,0.651852333403828,9.9005391841558,8cell,9.89128918534485,4.54141341545612e-23,1.17023667430159e-22
147,RLTR42,0.941999871045319,8.80927878458643,8cell,9.79255110607439,1.21198651873936e-22,3.1140347258939e-22
148,RLTR48C,0.88990916866726,8.96548991481821,8cell,9.76570436451823,1.58010162913816e-22,4.03652398937881e-22
149,LTRIS5,1.21972539140825,7.98156093025163,8cell,9.5174406396431,1.77496550873849e-21,4.48279641269465e-21
